ID,Individuals,Adults,Region,OpenFridge,UsedOven,CupsCoffee,CoffeeStrength,StepsDay,SleepNight,Weather,Product1,Product2,Product3,InAppPurchase,SalesVol,AppFaceTime,UserSat,NPS
2670,4.0,2.0,NL,23.0,6.0,0.0,0.0,5965,9.0,Average,8.0,15.0,15.0,Yes,325.0,3240.0,9,10
3395,4.0,2.0,UK,17.0,5.0,9.0,1.0,4615,8.0,Sunny,4.0,10.0,12.0,Yes,325.0,3240.0,6,4
3434,4.0,2.0,GER,18.0,5.0,11.0,2.0,5640,8.0,Average,6.0,11.0,13.0,Yes,325.0,3120.0,6,5
3792,4.0,2.0,NL,20.0,4.0,0.0,0.0,5235,9.0,Average,6.0,11.0,13.0,Yes,325.0,3240.0,7,6
4860,4.0,2.0,UK,17.0,4.0,7.0,1.0,5580,9.0,Sunny,6.0,11.0,14.0,Yes,325.0,3120.0,6,4
3618,4.0,2.0,NL,23.0,5.0,10.0,3.0,5345,8.0,Average,6.0,11.0,13.0,Yes,328.0,3216.0,8,10
1854,4.0,2.0,NL,22.0,5.0,14.0,2.0,4695,7.0,Average,5.0,10.0,12.0,Yes,329.0,3216.0,7,8
3343,4.0,2.0,NL,21.0,4.0,10.0,1.0,5570,8.0,Rainy,2.0,9.0,11.0,Yes,329.0,3120.0,7,7
347,4.0,2.0,UK,20.0,6.0,11.0,2.0,37280,8.0,Sunny,7.0,13.0,15.0,Yes,330.0,3240.0,7,7
504,4.0,2.0,UK,20.0,5.0,8.0,2.0,3520,8.0,Average,3.0,9.0,11.0,Yes,330.0,3240.0,6,6
1370,4.0,2.0,NL,17.0,5.0,12.0,2.0,4695,7.0,Rainy,1.0,9.0,10.0,Yes,330.0,3132.0,6,4
1639,4.0,2.0,UK,19.0,5.0,0.0,0.0,5155,9.0,Sunny,5.0,11.0,13.0,Yes,330.0,3156.0,6,5
3172,4.0,2.0,UK,23.0,5.0,8.0,2.0,4005,8.0,Rainy,1.0,8.0,10.0,Yes,330.0,3156.0,8,9
3857,4.0,2.0,NL,15.0,5.0,9.0,2.0,4230,8.0,Average,4.0,9.0,11.0,Yes,330.0,3192.0,5,3
4165,4.0,2.0,UK,19.0,4.0,12.0,1.0,3715,7.0,Rainy,2.0,9.0,10.0,Yes,330.0,3180.0,6,5
4681,4.0,2.0,UK,17.0,4.0,10.0,1.0,5590,8.0,Sunny,6.0,11.0,14.0,Yes,330.0,3216.0,6,4
602,4.0,2.0,GER,25.0,4.0,8.0,3.0,3560,8.0,Sunny,3.0,9.0,11.0,Yes,332.0,3132.0,9,10
2304,4.0,2.0,NL,22.0,5.0,10.0,2.0,5715,8.0,Sunny,7.0,12.0,14.0,Yes,333.0,3216.0,8,9
2621,4.0,2.0,NL,20.0,5.0,8.0,1.0,4795,8.0,Rainy,4.0,10.0,12.0,Yes,333.0,3240.0,6,6
4816,4.0,2.0,GER,18.0,5.0,10.0,2.0,6475,8.0,Average,8.0,11.0,15.0,Yes,333.0,3240.0,6,5
127,4.0,2.0,NL,20.0,5.0,12.0,3.0,4785,7.0,Rainy,1.0,9.0,10.0,Yes,335.0,3240.0,6,6
624,4.0,2.0,,18.0,5.0,10.0,2.0,5075,8.0,Sunny,5.0,11.0,13.0,Yes,335.0,3204.0,6,5
690,4.0,2.0,NL,27.0,5.0,10.0,2.0,5455,8.0,Sunny,6.0,11.0,14.0,Yes,335.0,3120.0,10,10
3519,4.0,2.0,NL,17.0,5.0,11.0,3.0,5020,8.0,Rainy,2.0,9.0,10.0,Yes,335.0,3240.0,6,4
4526,4.0,2.0,NL,18.0,5.0,13.0,3.0,4100,7.0,Rainy,3.0,9.0,11.0,Yes,335.0,3216.0,6,4
4566,4.0,2.0,NL,23.0,5.0,0.0,0.0,6070,9.0,Sunny,5.0,11.0,13.0,Yes,335.0,3240.0,9,10
4987,4.0,2.0,NL,24.0,6.0,10.0,2.0,5095,8.0,Sunny,5.0,11.0,13.0,Yes,335.0,3240.0,9,10
1560,4.0,2.0,NL,18.0,5.0,11.0,1.0,5160,8.0,Rainy,4.0,10.0,12.0,Yes,337.0,3204.0,6,4
1989,4.0,2.0,UK,22.0,5.0,10.0,2.0,5040,8.0,Average,5.0,10.0,12.0,Yes,337.0,3204.0,7,9
1992,4.0,2.0,NL,14.0,4.0,11.0,1.0,5265,8.0,Rainy,4.0,10.0,12.0,Yes,337.0,3156.0,5,3
4768,4.0,2.0,UK,21.0,5.0,0.0,0.0,5050,9.0,Rainy,1.0,9.0,10.0,Yes,338.0,3240.0,7,7
1651,4.0,2.0,UK,19.0,6.0,11.0,2.0,5105,8.0,Average,5.0,10.0,13.0,Yes,339.0,3240.0,6,5
2977,4.0,2.0,UK,18.0,6.0,12.0,2.0,4270,7.0,Rainy,4.0,10.0,11.0,Yes,339.0,3132.0,6,4
4340,4.0,2.0,UK,27.0,5.0,9.0,2.0,4505,8.0,Rainy,4.0,10.0,11.0,Yes,339.0,3120.0,10,10
4527,4.0,2.0,UK,22.0,5.0,0.0,0.0,5155,9.0,Sunny,5.0,11.0,13.0,Yes,339.0,3168.0,7,9
85,4.0,2.0,GER,16.0,5.0,9.0,2.0,4735,8.0,Rainy,2.0,9.0,10.0,Yes,340.0,3240.0,5,4
182,4.0,2.0,NL,21.0,5.0,7.0,2.0,5025,9.0,Average,5.0,10.0,12.0,Yes,340.0,3156.0,7,7
1584,4.0,2.0,NL,25.0,5.0,12.0,3.0,4515,7.0,Average,4.0,10.0,11.0,Yes,340.0,3240.0,9,10
2460,4.0,2.0,GER,19.0,5.0,10.0,2.0,5060,8.0,Rainy,3.0,9.0,11.0,Yes,340.0,3180.0,6,5
3046,4.0,2.0,NL,26.0,5.0,11.0,2.0,5335,8.0,Rainy,3.0,9.0,11.0,Yes,340.0,3144.0,9,10
3364,4.0,2.0,NL,22.0,5.0,9.0,3.0,4805,8.0,Average,5.0,10.0,12.0,Yes,340.0,3240.0,7,8
3468,4.0,2.0,NL,21.0,5.0,11.0,2.0,5435,8.0,Sunny,6.0,11.0,14.0,Yes,340.0,3180.0,7,7
65,4.0,2.0,NL,16.0,5.0,9.0,2.0,4665,8.0,Sunny,4.0,10.0,12.0,Yes,344.0,3204.0,5,4
2345,4.0,2.0,NL,22.0,6.0,11.0,2.0,5340,8.0,Average,6.0,11.0,13.0,Yes,344.0,3240.0,8,9
610,4.0,2.0,NL,20.0,4.0,10.0,2.0,5065,8.0,Rainy,4.0,10.0,12.0,Yes,345.0,3240.0,6,6
1225,4.0,2.0,UK,21.0,5.0,11.0,2.0,5855,8.0,Sunny,8.0,12.0,15.0,Yes,345.0,3240.0,7,8
1608,4.0,2.0,UK,22.0,5.0,8.0,2.0,4845,8.0,Average,5.0,10.0,12.0,Yes,345.0,3156.0,7,8
2634,4.0,2.0,NL,17.0,4.0,9.0,2.0,4325,8.0,Sunny,4.0,10.0,12.0,Yes,345.0,3240.0,6,4
2991,4.0,2.0,NL,19.0,5.0,8.0,3.0,4190,8.0,Average,4.0,9.0,11.0,Yes,345.0,3180.0,6,5
3814,4.0,2.0,NL,18.0,4.0,11.0,2.0,6215,8.0,Sunny,8.0,16.0,15.0,Yes,345.0,3120.0,6,5
4425,4.0,2.0,UK,21.0,5.0,8.0,1.0,3855,8.0,Average,3.0,9.0,11.0,Yes,345.0,3204.0,7,7
2570,4.0,2.0,UK,22.0,4.0,11.0,2.0,5280,8.0,Sunny,6.0,11.0,14.0,Yes,346.0,3240.0,8,9
231,4.0,2.0,UK,17.0,5.0,9.0,2.0,4770,8.0,Rainy,4.0,10.0,12.0,Yes,349.0,3132.0,6,4
1694,4.0,2.0,NL,19.0,5.0,12.0,3.0,4220,7.0,Rainy,4.0,10.0,11.0,Yes,349.0,3180.0,6,5
1917,4.0,2.0,UK,17.0,5.0,10.0,2.0,5415,8.0,Rainy,2.0,9.0,11.0,Yes,349.0,3120.0,6,4
2370,4.0,2.0,GER,18.0,5.0,11.0,2.0,5520,8.0,Sunny,6.0,11.0,14.0,Yes,349.0,3180.0,6,5
2487,4.0,2.0,GER,18.0,4.0,11.0,2.0,5435,8.0,Sunny,6.0,11.0,14.0,Yes,349.0,3132.0,6,5
2799,4.0,2.0,NL,23.0,5.0,11.0,2.0,5000,8.0,Average,5.0,10.0,12.0,Yes,349.0,3120.0,8,10
4848,4.0,2.0,NL,26.0,5.0,10.0,2.0,5225,8.0,Average,6.0,11.0,13.0,Yes,349.0,3240.0,10,10
1000,4.0,2.0,NL,17.0,5.0,8.0,1.0,4355,8.0,Average,4.0,10.0,11.0,Yes,350.0,3300.0,6,4
1026,4.0,2.0,NL,19.0,4.0,12.0,3.0,4110,7.0,Rainy,2.0,9.0,10.0,Yes,350.0,3336.0,6,5
1037,4.0,2.0,NL,18.0,6.0,9.0,3.0,4960,8.0,Average,5.0,10.0,12.0,Yes,350.0,3252.0,6,5
1131,4.0,2.0,NL,18.0,5.0,9.0,1.0,4515,8.0,Sunny,4.0,10.0,12.0,Yes,350.0,3360.0,6,5
3069,4.0,2.0,UK,23.0,5.0,10.0,2.0,6080,8.0,Sunny,9.0,14.0,15.0,Yes,350.0,3360.0,8,10
3188,4.0,2.0,NL,17.0,4.0,10.0,1.0,6080,8.0,Sunny,7.0,10.0,15.0,Yes,350.0,3372.0,6,4
3305,4.0,2.0,NL,20.0,4.0,11.0,1.0,5300,8.0,Average,6.0,11.0,13.0,Yes,350.0,3252.0,7,6
3866,4.0,2.0,NL,22.0,6.0,11.0,2.0,5205,8.0,Average,6.0,11.0,13.0,Yes,350.0,3360.0,8,9
4548,4.0,2.0,NL,21.0,6.0,0.0,0.0,4890,10.0,Sunny,5.0,10.0,13.0,Yes,350.0,3360.0,7,7
4857,4.0,2.0,UK,16.0,5.0,8.0,1.0,4965,8.0,Rainy,2.0,9.0,10.0,Yes,351.0,3360.0,5,4
2483,4.0,2.0,UK,21.0,4.0,0.0,0.0,5175,9.0,Rainy,1.0,9.0,10.0,Yes,353.0,3288.0,7,7
823,4.0,2.0,NL,20.0,5.0,0.0,0.0,5540,9.0,Sunny,6.0,11.0,14.0,Yes,355.0,3312.0,7,6
844,4.0,2.0,NL,20.0,5.0,13.0,3.0,4575,7.0,Rainy,4.0,10.0,11.0,Yes,355.0,3360.0,6,6
960,4.0,2.0,GER,19.0,4.0,11.0,2.0,5945,8.0,Sunny,8.0,15.0,15.0,Yes,355.0,3324.0,6,6
1163,4.0,2.0,NL,24.0,6.0,10.0,2.0,5480,8.0,Average,6.0,11.0,13.0,Yes,355.0,3336.0,10,10
1461,4.0,2.0,NL,21.0,5.0,9.0,2.0,4820,8.0,Sunny,5.0,10.0,13.0,Yes,355.0,3372.0,7,7
1788,4.0,2.0,UK,18.0,5.0,12.0,3.0,4375,7.0,Rainy,,9.0,11.0,Yes,355.0,3360.0,6,4
1925,4.0,2.0,NL,22.0,5.0,10.0,2.0,5045,8.0,Rainy,1.0,9.0,10.0,Yes,355.0,3264.0,7,8
2530,4.0,2.0,NL,24.0,6.0,10.0,3.0,5595,8.0,Sunny,6.0,11.0,14.0,Yes,355.0,3264.0,9,10
2679,4.0,2.0,NL,20.0,5.0,10.0,2.0,5070,8.0,Sunny,5.0,11.0,13.0,Yes,355.0,3360.0,7,6
3345,4.0,2.0,UK,19.0,5.0,9.0,1.0,4080,8.0,Rainy,3.0,9.0,11.0,Yes,355.0,3300.0,6,5
3662,4.0,2.0,NL,24.0,5.0,12.0,2.0,4625,7.0,Average,4.0,10.0,11.0,Yes,355.0,3360.0,9,10
4545,4.0,2.0,UK,16.0,4.0,10.0,2.0,5750,8.0,Sunny,7.0,13.0,14.0,Yes,355.0,3276.0,6,4
4948,4.0,2.0,GER,19.0,4.0,11.0,2.0,5020,8.0,Average,5.0,10.0,12.0,Yes,355.0,3360.0,6,5
696,4.0,2.0,NL,20.0,6.0,10.0,2.0,6385,8.0,Sunny,9.0,15.0,15.0,Yes,356.0,3276.0,7,7
4275,4.0,2.0,NL,16.0,5.0,9.0,2.0,4855,8.0,Rainy,3.0,9.0,11.0,Yes,358.0,3312.0,5,4
385,4.0,2.0,NL,17.0,5.0,0.0,0.0,5645,9.0,Sunny,7.0,12.0,14.0,Yes,359.0,3360.0,6,4
1068,4.0,2.0,UK,17.0,5.0,10.0,1.0,6125,8.0,Sunny,9.0,15.0,15.0,Yes,359.0,3300.0,6,4
1098,4.0,2.0,UK,19.0,6.0,10.0,3.0,5575,8.0,Sunny,6.0,11.0,14.0,Yes,359.0,3360.0,6,6
1429,4.0,2.0,UK,22.0,5.0,8.0,2.0,4315,8.0,Sunny,4.0,10.0,12.0,Yes,359.0,3360.0,7,8
3606,4.0,2.0,UK,18.0,4.0,10.0,2.0,5555,8.0,Sunny,6.0,11.0,14.0,Yes,359.0,3336.0,6,5
1359,4.0,2.0,UK,17.0,5.0,12.0,3.0,4775,7.0,Average,5.0,10.0,12.0,Yes,360.0,3324.0,6,4
2029,4.0,2.0,GER,20.0,6.0,0.0,0.0,5665,9.0,Rainy,4.0,10.0,12.0,Yes,360.0,3360.0,6,6
2844,4.0,2.0,NL,20.0,5.0,11.0,3.0,5025,8.0,Average,5.0,10.0,12.0,Yes,360.0,3360.0,6,6
2848,4.0,2.0,NL,21.0,4.0,0.0,0.0,4890,11.0,Average,5.0,10.0,12.0,Yes,360.0,3360.0,7,7
3216,4.0,2.0,GER,17.0,5.0,10.0,2.0,5700,8.0,Sunny,7.0,12.0,14.0,Yes,360.0,3324.0,6,4
3256,4.0,2.0,UK,17.0,5.0,10.0,1.0,5165,8.0,Rainy,1.0,9.0,10.0,Yes,360.0,3348.0,6,4
3713,4.0,2.0,NL,20.0,4.0,11.0,2.0,5345,8.0,Average,6.0,11.0,13.0,Yes,360.0,3360.0,7,6
3942,4.0,2.0,NL,20.0,5.0,11.0,2.0,5450,8.0,Average,6.0,11.0,13.0,Yes,360.0,3264.0,7,6
1695,4.0,2.0,NL,20.0,5.0,12.0,2.0,4465,7.0,Rainy,2.0,9.0,10.0,Yes,361.0,3360.0,6,6
1203,4.0,2.0,NL,17.0,5.0,12.0,3.0,4470,7.0,Rainy,2.0,9.0,10.0,Yes,363.0,3360.0,6,4
4842,4.0,2.0,NL,22.0,5.0,12.0,2.0,4490,7.0,Sunny,4.0,10.0,12.0,Yes,364.0,3360.0,7,8
158,4.0,2.0,NL,16.0,5.0,9.0,2.0,4645,8.0,Rainy,3.0,9.0,11.0,Yes,365.0,3360.0,5,4
1136,4.0,2.0,NL,20.0,6.0,0.0,0.0,4940,12.0,Average,5.0,10.0,12.0,Yes,365.0,3360.0,6,6
4075,4.0,2.0,NL,20.0,4.0,10.0,2.0,5235,8.0,Sunny,6.0,11.0,14.0,Yes,365.0,3264.0,7,6
4535,4.0,2.0,NL,19.0,5.0,10.0,2.0,6020,8.0,Average,8.0,15.0,15.0,Yes,365.0,3384.0,6,6
3672,4.0,2.0,UK,18.0,5.0,0.0,0.0,4980,12.0,Average,5.0,10.0,12.0,Yes,367.0,3276.0,6,5
88,4.0,2.0,UK,18.0,6.0,0.0,0.0,5015,9.0,Sunny,5.0,10.0,13.0,Yes,368.0,3360.0,6,5
527,4.0,2.0,UK,18.0,5.0,11.0,2.0,5945,8.0,Rainy,2.0,9.0,11.0,Yes,369.0,3360.0,6,4
1763,4.0,2.0,UK,22.0,5.0,11.0,2.0,5420,8.0,Average,6.0,11.0,13.0,Yes,369.0,3276.0,8,9
2930,4.0,2.0,UK,23.0,6.0,9.0,2.0,4765,8.0,Average,5.0,10.0,12.0,Yes,369.0,3360.0,8,10
1307,4.0,2.0,NL,22.0,5.0,11.0,3.0,5025,8.0,Average,5.0,10.0,12.0,Yes,370.0,3360.0,7,9
2093,4.0,2.0,GER,18.0,5.0,12.0,3.0,4710,7.0,Average,5.0,10.0,12.0,Yes,370.0,3300.0,6,5
4224,4.0,2.0,NL,20.0,6.0,9.0,2.0,4170,8.0,Rainy,4.0,10.0,11.0,Yes,370.0,3300.0,6,6
4370,4.0,2.0,UK,17.0,5.0,8.0,1.0,4860,8.0,Rainy,1.0,9.0,10.0,Yes,370.0,3300.0,6,4
4448,4.0,2.0,GER,18.0,5.0,10.0,2.0,5400,8.0,Average,6.0,11.0,13.0,Yes,370.0,3336.0,6,5
1570,4.0,2.0,NL,20.0,5.0,12.0,3.0,4335,7.0,,4.0,10.0,11.0,Yes,372.0,3300.0,6,6
964,4.0,2.0,NL,18.0,4.0,0.0,0.0,6050,9.0,Sunny,5.0,11.0,13.0,Yes,375.0,3360.0,6,5
1832,4.0,2.0,NL,23.0,5.0,13.0,3.0,4415,7.0,Average,4.0,10.0,11.0,Yes,375.0,3288.0,8,10
1942,4.0,2.0,NL,23.0,4.0,6.0,2.0,5450,9.0,Sunny,6.0,,14.0,Yes,375.0,3360.0,8,10
2244,4.0,2.0,NL,20.0,5.0,11.0,1.0,5415,8.0,Average,6.0,11.0,13.0,Yes,375.0,3360.0,7,6
2378,4.0,2.0,NL,23.0,5.0,11.0,1.0,5625,8.0,Sunny,6.0,11.0,14.0,Yes,375.0,3360.0,8,10
2452,4.0,2.0,NL,22.0,5.0,10.0,2.0,5395,8.0,Sunny,6.0,11.0,14.0,Yes,375.0,3360.0,8,9
4927,4.0,2.0,NL,22.0,5.0,12.0,3.0,4430,7.0,Sunny,4.0,10.0,12.0,Yes,376.0,3360.0,7,8
1072,4.0,2.0,UK,22.0,5.0,10.0,2.0,5310,8.0,Rainy,2.0,9.0,11.0,Yes,377.0,3264.0,7,8
2481,4.0,2.0,NL,17.0,5.0,13.0,3.0,4505,7.0,Rainy,2.0,9.0,10.0,Yes,377.0,3384.0,6,4
2839,4.0,2.0,UK,20.0,4.0,6.0,1.0,6235,9.0,Rainy,2.0,9.0,11.0,Yes,377.0,3360.0,6,6
2252,4.0,2.0,UK,19.0,6.0,12.0,3.0,4765,7.0,Rainy,2.0,9.0,10.0,Yes,378.0,3360.0,6,5
56,4.0,2.0,UK,18.0,5.0,10.0,2.0,5285,8.0,Average,6.0,11.0,13.0,Yes,379.0,3360.0,6,5
4567,4.0,2.0,UK,17.0,4.0,10.0,2.0,5235,8.0,Sunny,6.0,11.0,14.0,Yes,379.0,3360.0,6,4
4858,4.0,2.0,UK,19.0,5.0,11.0,2.0,6300,8.0,Average,5.0,10.0,13.0,Yes,379.0,3360.0,6,5
422,4.0,2.0,NL,20.0,5.0,12.0,3.0,4905,7.0,Rainy,1.0,9.0,10.0,Yes,380.0,3324.0,6,6
767,4.0,2.0,NL,18.0,4.0,12.0,3.0,4400,7.0,Average,4.0,10.0,11.0,Yes,380.0,3372.0,6,4
1926,4.0,2.0,GER,14.0,6.0,7.0,1.0,5295,9.0,Average,6.0,11.0,13.0,Yes,380.0,3360.0,5,3
2343,4.0,2.0,NL,21.0,6.0,9.0,2.0,4295,8.0,Rainy,2.0,9.0,10.0,Yes,380.0,3276.0,7,7
4042,4.0,2.0,NL,16.0,5.0,12.0,2.0,4785,7.0,Rainy,4.0,10.0,12.0,Yes,380.0,3288.0,5,4
4169,4.0,2.0,GER,15.0,5.0,8.0,2.0,4875,8.0,Rainy,1.0,9.0,10.0,Yes,380.0,3300.0,5,3
4244,4.0,2.0,NL,22.0,5.0,9.0,2.0,4390,8.0,Rainy,1.0,8.0,10.0,Yes,380.0,3360.0,7,8
2323,4.0,2.0,NL,22.0,4.0,12.0,3.0,4965,7.0,Rainy,4.0,10.0,12.0,Yes,382.0,3300.0,7,8
3436,4.0,2.0,NL,16.0,6.0,10.0,2.0,5505,8.0,Sunny,6.0,11.0,14.0,Yes,382.0,3360.0,6,4
1987,4.0,2.0,NL,23.0,5.0,12.0,1.0,4730,7.0,Rainy,4.0,10.0,12.0,Yes,383.0,3336.0,8,10
4958,4.0,2.0,NL,17.0,5.0,7.0,1.0,5040,9.0,Average,5.0,10.0,12.0,Yes,384.0,3288.0,6,4
379,4.0,2.0,NL,18.0,5.0,10.0,2.0,5085,8.0,Average,5.0,10.0,13.0,Yes,385.0,3372.0,6,5
1452,4.0,2.0,NL,17.0,6.0,8.0,2.0,4695,8.0,Rainy,4.0,10.0,12.0,Yes,385.0,3300.0,6,4
1835,4.0,2.0,UK,26.0,6.0,10.0,2.0,5210,8.0,Average,6.0,11.0,13.0,Yes,385.0,3360.0,8,10
2054,4.0,2.0,UK,20.0,4.0,9.0,2.0,4410,8.0,Average,4.0,10.0,11.0,Yes,385.0,3360.0,6,6
3673,4.0,2.0,UK,19.0,5.0,9.0,2.0,4825,8.0,Rainy,4.0,10.0,12.0,Yes,385.0,3360.0,6,5
1883,4.0,2.0,UK,17.0,5.0,10.0,1.0,5765,8.0,Sunny,7.0,16.0,14.0,Yes,386.0,3360.0,6,4
3998,4.0,2.0,UK,17.0,5.0,9.0,2.0,4565,8.0,Average,4.0,10.0,11.0,Yes,387.0,3300.0,6,4
3460,4.0,2.0,UK,13.0,6.0,0.0,0.0,5745,9.0,Sunny,7.0,12.0,14.0,Yes,388.0,3360.0,5,3
4561,4.0,2.0,GER,18.0,4.0,10.0,2.0,5975,8.0,Sunny,8.0,11.0,15.0,Yes,388.0,3324.0,6,5
1146,4.0,2.0,NL,20.0,4.0,10.0,2.0,5510,8.0,Average,6.0,11.0,13.0,Yes,389.0,3252.0,7,6
4059,4.0,2.0,GER,20.0,5.0,0.0,0.0,4910,12.0,Rainy,2.0,9.0,10.0,Yes,389.0,3360.0,6,6
458,4.0,2.0,NL,20.0,5.0,10.0,3.0,5405,8.0,Average,6.0,11.0,13.0,Yes,390.0,3360.0,7,6
1448,4.0,2.0,NL,20.0,5.0,9.0,2.0,4340,8.0,Sunny,4.0,10.0,12.0,Yes,390.0,3288.0,6,6
1481,4.0,2.0,NL,22.0,5.0,10.0,2.0,5775,8.0,Sunny,7.0,10.0,14.0,Yes,390.0,3324.0,8,9
3000,4.0,2.0,NL,14.0,4.0,11.0,2.0,5560,8.0,Rainy,3.0,9.0,11.0,Yes,390.0,3264.0,5,3
3154,4.0,2.0,NL,18.0,5.0,1.0,0.0,5415,9.0,Sunny,6.0,11.0,14.0,Yes,390.0,3348.0,6,5
3249,4.0,2.0,NL,20.0,3.0,10.0,2.0,5650,8.0,Average,7.0,11.0,14.0,Yes,390.0,3288.0,7,6
3375,4.0,2.0,NL,23.0,5.0,9.0,1.0,4650,8.0,Average,4.0,10.0,11.0,Yes,393.0,3276.0,8,10
457,4.0,,NL,17.0,5.0,0.0,0.0,5635,9.0,Sunny,6.0,11.0,14.0,Yes,395.0,3384.0,6,4
1511,4.0,2.0,NL,17.0,6.0,11.0,2.0,5705,8.0,Average,7.0,11.0,14.0,Yes,395.0,3420.0,6,4
2283,4.0,2.0,UK,20.0,5.0,9.0,2.0,4795,8.0,Average,5.0,10.0,12.0,Yes,395.0,3456.0,6,6
3078,4.0,2.0,UK,21.0,5.0,11.0,2.0,5650,8.0,Sunny,7.0,12.0,14.0,Yes,395.0,3384.0,7,8
3156,4.0,2.0,NL,19.0,6.0,14.0,3.0,4870,7.0,Average,5.0,10.0,12.0,Yes,395.0,3480.0,6,5
2338,4.0,2.0,UK,19.0,4.0,9.0,2.0,4440,8.0,Sunny,4.0,10.0,12.0,Yes,396.0,3528.0,6,5
4836,4.0,2.0,UK,19.0,5.0,11.0,2.0,5315,8.0,Average,6.0,11.0,13.0,Yes,396.0,3600.0,6,5
2789,4.0,2.0,UK,20.0,5.0,8.0,1.0,3355,8.0,Rainy,0.0,8.0,10.0,Yes,398.0,3420.0,6,6
392,4.0,2.0,GER,21.0,7.0,12.0,3.0,4990,7.0,Rainy,1.0,9.0,10.0,Yes,399.0,3480.0,7,7
474,4.0,2.0,NL,21.0,4.0,11.0,2.0,27340,8.0,Sunny,9.0,11.0,15.0,Yes,399.0,3480.0,7,8
972,4.0,2.0,NL,21.0,6.0,12.0,1.0,4740,7.0,Rainy,3.0,9.0,11.0,Yes,399.0,3600.0,7,7
1467,4.0,2.0,UK,18.0,5.0,11.0,2.0,5670,8.0,Rainy,4.0,10.0,12.0,Yes,399.0,3420.0,6,5
1472,4.0,2.0,NL,21.0,5.0,9.0,3.0,4325,8.0,Rainy,4.0,10.0,11.0,Yes,399.0,3444.0,7,7
1542,4.0,2.0,NL,21.0,4.0,13.0,2.0,4655,7.0,Average,4.0,10.0,11.0,Yes,399.0,3564.0,7,7
2904,4.0,2.0,NL,21.0,6.0,12.0,2.0,4785,7.0,Rainy,2.0,9.0,10.0,Yes,399.0,3456.0,7,7
3882,4.0,2.0,GER,18.0,4.0,0.0,0.0,5595,9.0,Sunny,6.0,11.0,14.0,Yes,399.0,3444.0,6,5
5029,4.0,2.0,NL,22.0,5.0,0.0,0.0,5085,9.0,Sunny,5.0,11.0,13.0,Yes,399.0,3600.0,7,9
5044,4.0,2.0,NL,23.0,5.0,9.0,2.0,4965,8.0,Sunny,5.0,10.0,13.0,Yes,399.0,3588.0,9,10
5349,4.0,2.0,NL,23.0,5.0,10.0,2.0,5040,8.0,Average,5.0,10.0,12.0,Yes,399.0,3396.0,8,10
5006,4.0,2.0,NL,15.0,6.0,12.0,2.0,4240,7.0,Rainy,2.0,9.0,10.0,Yes,400.0,3408.0,5,3
5018,4.0,2.0,UK,21.0,5.0,11.0,2.0,5335,8.0,Average,6.0,11.0,13.0,Yes,400.0,3540.0,7,7
5057,4.0,2.0,NL,17.0,6.0,9.0,2.0,4890,8.0,Average,5.0,10.0,12.0,Yes,400.0,3444.0,6,4
5160,4.0,2.0,UK,20.0,5.0,13.0,3.0,4285,7.0,Sunny,4.0,10.0,12.0,Yes,400.0,3480.0,6,6
5167,4.0,2.0,UK,22.0,5.0,12.0,3.0,4710,7.0,Average,5.0,10.0,12.0,Yes,400.0,3432.0,7,8
5180,4.0,2.0,UK,19.0,5.0,10.0,3.0,5175,8.0,Average,6.0,11.0,13.0,Yes,400.0,3468.0,6,5
5303,4.0,2.0,UK,22.0,5.0,9.0,2.0,4725,8.0,Rainy,1.0,9.0,10.0,Yes,400.0,3420.0,7,8
5311,4.0,2.0,GER,24.0,5.0,9.0,2.0,4740,8.0,Rainy,2.0,9.0,10.0,Yes,400.0,3456.0,9,10
5340,4.0,2.0,UK,21.0,5.0,10.0,2.0,5130,8.0,Rainy,1.0,9.0,10.0,Yes,400.0,3528.0,7,7
5417,4.0,2.0,NL,18.0,5.0,12.0,3.0,4900,7.0,Average,5.0,10.0,12.0,Yes,400.0,3420.0,6,5
5013,4.0,2.0,GER,16.0,5.0,13.0,2.0,4470,7.0,Average,4.0,10.0,11.0,Yes,405.0,3540.0,5,4
5272,4.0,2.0,NL,22.0,5.0,0.0,0.0,6050,9.0,Sunny,8.0,16.0,15.0,Yes,405.0,3588.0,8,9
5334,4.0,2.0,NL,19.0,5.0,13.0,3.0,4910,7.0,Sunny,5.0,10.0,13.0,Yes,405.0,3468.0,6,5
5409,4.0,2.0,NL,18.0,5.0,8.0,2.0,4255,8.0,Sunny,4.0,10.0,12.0,Yes,405.0,3444.0,6,5
5262,4.0,2.0,NL,22.0,5.0,9.0,3.0,4415,8.0,Rainy,4.0,10.0,11.0,Yes,408.0,3576.0,7,8
5412,4.0,2.0,NL,16.0,6.0,10.0,1.0,6105,8.0,Sunny,8.0,14.0,15.0,Yes,408.0,3576.0,6,4
5016,4.0,2.0,NL,17.0,6.0,10.0,1.0,5825,8.0,Rainy,1.0,9.0,10.0,Yes,410.0,3600.0,6,4
5177,4.0,2.0,NL,17.0,5.0,0.0,0.0,4875,12.0,Average,5.0,10.0,12.0,Yes,410.0,3444.0,6,4
5191,4.0,2.0,UK,21.0,4.0,9.0,1.0,4260,8.0,Average,4.0,10.0,11.0,Yes,410.0,3468.0,7,7
5246,4.0,2.0,NL,21.0,6.0,8.0,1.0,4670,8.0,Rainy,2.0,9.0,10.0,Yes,410.0,3516.0,7,7
